time(hour)	isotherm(m)
34.41666667 13.68714
34.50000000 13.67556
34.58333333 13.69704
34.66666667 13.69704
34.75000000 13.68572
34.83333333 13.70891
34.91666667 13.68714
35.00000000 13.66454
35.08333333 13.66454
35.16666667 13.67556
35.25000000 13.70891
35.33333333 13.73521
35.41666667 13.77064
35.50000000 13.76496
35.58333333 13.76496
35.66666667 13.75844
35.75000000 13.74212
35.83333333 13.72692
35.91666667 13.70271
36.00000000 13.68900
36.08333333 13.68900
36.16666667 13.63589
36.25000000 13.55014
36.33333333 13.46890
36.41666667 13.41616
36.50000000 13.36700
36.58333333 13.31146
36.66666667 13.31146
36.75000000 13.36091
36.83333333 13.43656
36.91666667 13.39391
37.00000000 13.35158
37.08333333 13.35158
37.16666667 13.39043
37.25000000 13.43156
37.33333333 13.43656
37.41666667 13.43656
37.50000000 13.35365
37.58333333 13.34969
37.66666667 13.38422
37.75000000 13.41844
37.83333333 13.38144
37.91666667 13.38144
38.00000000 13.41466
38.08333333 13.38144
38.16666667 13.41107
38.25000000 13.34473
38.33333333 13.30791
38.41666667 13.34473
38.50000000 13.30791
38.58333333 13.37637
38.66666667 13.37637
38.75000000 13.37637
38.83333333 13.40457
38.91666667 13.43304
39.00000000 13.42937
39.08333333 13.46019
39.16666667 13.46957
39.25000000 13.44547
39.33333333 13.45512
39.41666667 13.46042
39.50000000 13.42253
39.58333333 13.34969
39.66666667 13.34969
39.75000000 13.34792
39.83333333 13.30850
39.91666667 13.30850
40.00000000 13.25892
40.08333333 13.30791
40.16666667 13.34330
40.25000000 13.30740
40.33333333 13.30718
40.41666667 13.30696
40.50000000 13.33950
40.58333333 13.37189
40.66666667 13.37189
40.75000000 13.37405
40.83333333 13.37405
40.91666667 13.40774
41.00000000 13.44106
41.08333333 13.44547
41.16666667 13.47471
41.25000000 13.46957
41.33333333 13.49616
41.41666667 13.46957
41.50000000 13.46957
41.58333333 13.46477
41.66666667 13.43695
41.75000000 13.40774
41.83333333 13.40774
41.91666667 13.34330
42.00000000 13.37637
42.08333333 13.37637
42.16666667 13.37637
42.25000000 13.37637
42.33333333 13.40774
42.41666667 13.40457
42.50000000 13.43304
42.58333333 13.46019
42.66666667 13.48561
42.75000000 13.50993
42.83333333 13.50993
42.91666667 13.51560
